sex,race,age,cod,de,ie,te,mx2010,mx2018,pctgap,tdeaths2010,tdeaths2018,cont
1,1,11,7,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.033836517
1,1,11,8,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,.0032114747
1,1,11,9,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.051872239
1,1,11,10,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.00091465458
1,1,11,11,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,.00058426592
1,1,11,12,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.00045732729
1,1,11,13,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.0021919906
1,1,11,14,-.65984601,0,-.65984601,.086684562,.080196612,57.148354,7913,14407,-.061108802
1,2,1,1,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,-.00091419386
1,2,1,2,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,-.00049929379
1,2,1,3,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,0
1,2,1,4,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,0
1,2,1,5,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,-.0011321998
1,2,1,6,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,0
1,2,1,7,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,.00028129277
1,2,1,8,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,0
1,2,1,9,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,-.0014978815
1,2,1,10,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,.00085091084
1,2,1,11,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,-.00026019555
1,2,1,12,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,0
1,2,1,13,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,-.0039591882
