"COD recode (24 causes)"	"Sex (no total)"	"Race-ethnicity"	"Year of death (no total)"	"Age-Adjusted Rate"	"Count"	"Population"
20	1	2	24	3.4	49	1357687
20	1	2	25	3.8	52	1368580
20	1	2	26	4.8	65	1379535
20	1	2	27	3.4	46	1389780
20	1	3	0	3.4	127	3650991
20	1	3	1	2.9	132	3863182
20	1	3	2	3.4	151	4092247
20	1	3	3	3.1	133	4324878
20	1	3	4	2.9	129	4536427
20	1	3	5	2.9	136	4758343
20	1	3	6	2.9	136	4985897
20	1	3	7	2.9	144	5223083
20	1	3	8	2.8	142	5450487
20	1	3	9	2.6	139	5677326
20	1	3	10	2.5	141	5937780
20	1	3	11	2.2	138	6205667
20	1	3	12	2.1	130	6470226
20	1	3	13	2.0	127	6726320
20	1	3	14	2.1	139	6977650
20	1	3	15	2.1	140	7240511
20	1	3	16	2.0	141	7506560
20	1	3	17	2.2	158	7766622
20	1	3	18	1.9	142	8029028
20	1	3	19	2.2	163	8278502
20	1	3	20	2.0	153	8520468
20	1	3	21	1.7	128	8780295
20	1	3	22	2.0	151	9045311
20	1	3	23	1.8	144	9316776
20	1	3	24	1.8	142	9606709
20	1	3	25	2.0	168	9910060
20	1	3	26	1.7	148	10207095
20	1	3	27	1.8	158	10481571
20	1	4	0	4.4	718	11068500
20	1	4	1	4.0	708	11537538
20	1	4	2	3.9	697	12050181
20	1	4	3	3.8	712	12611644
20	1	4	4	3.9	760	13174376
20	1	4	5	3.8	700	13750322
20	1	4	6	3.7	692	14375848
20	1	4	7	3.8	759	15060545
20	1	4	8	3.5	722	15768303
20	1	4	9	3.4	742	16499783
20	1	4	10	3.2	755	17318115
20	1	4	11	2.9	740	18057155
20	1	4	12	3.1	812	18797669
20	1	4	13	3.1	850	19529116
20	1	4	14	3.0	863	20263650
20	1	4	15	3.1	900	21033628
20	1	4	16	2.9	905	21837469
20	1	4	17	2.8	928	22650892
20	1	4	18	2.9	950	23468891
20	1	4	19	2.7	882	24261364
20	1	4	20	2.7	883	24998341
20	1	4	21	2.6	845	25592637
20	1	4	22	2.6	838	26155398
20	1	4	23	2.5	813	26713442
20	1	4	24	2.7	873	27281140
20	1	4	25	2.5	837	27875504
20	1	4	26	2.5	858	28480314
20	1	4	27	2.6	873	29050132
21	0	0	0	4.7	4635	91937680
21	0	0	1	4.4	4298	92609093
21	0	0	2	4.1	3870	93320395
21	0	0	3	4.1	3779	93910277
21	0	0	4	4.1	3694	94428126
21	0	0	5	4.0	3525	94916684
21	0	0	6	3.8	3295	95332312
21	0	0	7	4.0	3465	95740849
21	0	0	8	3.9	3346	96111915
21	0	0	9	4.3	3626	96422970
21	0	0	10	4.3	3605	96617582
21	0	0	11	4.2	3573	96859869
21	0	0	12	4.4	3662	97028016
21	0	0	13	4.4	3673	97128604
21	0	0	14	4.2	3529	97367647
21	0	0	15	4.3	3495	97543299
21	0	0	16	4.2	3434	97755266
21	0	0	17	4.2	3426	97939819
21	0	0	18	4.0	3253	98124198
21	0	0	19	3.9	3019	98261250
21	0	0	20	3.7	2829	98409874
21	0	0	21	3.6	2825	98542038
21	0	0	22	3.6	2768	98718563
21	0	0	23	3.8	2872	98831008
21	0	0	24	3.6	2762	98962590
21	0	0	25	3.3	2573	99063996
21	0	0	26	3.3	2508	99135186
21	0	0	27	3.2	2421	99147018
21	0	1	0	15.4	3395	13891135
21	0	1	1	15.9	3519	14188387
21	0	1	2	15.0	3311	14522060
21	0	1	3	14.4	3158	14826879
21	0	1	4	14.1	2989	15115817
21	0	1	5	12.7	2608	15389051
21	0	1	6	12.8	2515	15653096
21	0	1	7	12.6	2535	15930898
21	0	1	8	13.0	2640	16209253
21	0	1	9	13.5	2816	16485737
21	0	1	10	12.9	2760	16730875
21	0	1	11	12.1	2674	16946270
21	0	1	12	12.2	2639	17147052
21	0	1	13	12.7	2687	17320752
21	0	1	14	12.4	2653	17537341
21	0	1	15	12.7	2711	17745794
21	0	1	16	12.4	2706	17969520
21	0	1	17	11.9	2734	18197963
21	0	1	18	11.3	2607	18427803
21	0	1	19	11.2	2533	18648848
21	0	1	20	9.5	2116	18871648
21	0	1	21	9.7	2170	19088229
21	0	1	22	9.6	2131	19311995
21	0	1	23	9.5	2101	19526154
21	0	1	24	9.5	2134	19745302
21	0	1	25	9.5	2130	19967838
21	0	1	26	9.4	2101	20183932
21	0	1	27	9.5	2080	20381447
21	0	2	0	5.3	74	883040
21	0	2	1	3.3	42	906517
21	0	2	2	3.8	48	931854
21	0	2	3	4.1	53	957720
21	0	2	4	4.4	55	982431
21	0	2	5	3.5	42	1006926
21	0	2	6	4.3	53	1034643
21	0	2	7	4.6	56	1060242
21	0	2	8	4.8	62	1087979
21	0	2	9	4.8	64	1117398
21	0	2	10	4.5	64	1151373
21	0	2	11	4.6	68	1163016
21	0	2	12	5.5	80	1173608
21	0	2	13	4.1	60	1183110
21	0	2	14	5.0	74	1194873
21	0	2	15	4.2	63	1206095
21	0	2	16	5.1	77	1217864
21	0	2	17	4.0	62	1229652
21	0	2	18	4.0	62	1241875
21	0	2	19	5.2	79	1252949
21	0	2	20	4.2	63	1262235
21	0	2	21	4.2	64	1273668
21	0	2	22	4.1	61	1285719
21	0	2	23	4.1	62	1297504
21	0	2	24	4.5	67	1308811
21	0	2	25	3.8	55	1319472
21	0	2	26	5.1	72	1328903
21	0	2	27	4.3	61	1337961
21	0	3	0	2.8	135	3498219
21	0	3	1	2.4	130	3695807
21	0	3	2	2.8	153	3905058
21	0	3	3	2.6	137	4112555
21	0	3	4	2.9	158	4301864
21	0	3	5	2.5	132	4498059
21	0	3	6	2.8	156	4703351
21	0	3	7	3.0	167	4910217
21	0	3	8	2.9	161	5110217
21	0	3	9	3.0	171	5342422
21	0	3	10	3.5	208	5603358
21	0	3	11	2.9	195	5839271
21	0	3	12	3.2	213	6066077
21	0	3	13	2.8	202	6280233
21	0	3	14	3.0	213	6494416
21	0	3	15	3.2	233	6715984
21	0	3	16	3.2	239	6939938
21	0	3	17	3.6	277	7155357
21	0	3	18	3.2	259	7375181
21	0	3	19	2.8	221	7582384
21	0	3	20	3.4	260	7788491
21	0	3	21	3.4	252	8024136
21	0	3	22	3.1	237	8269649
21	0	3	23	3.2	258	8523185
21	0	3	24	3.3	268	8792851
21	0	3	25	3.1	265	9077226
21	0	3	26	3.7	306	9354072
21	0	3	27	3.8	308	9608347
21	0	4	0	5.4	1111	11503690
21	0	4	1	4.9	1088	12016431
21	0	4	2	4.4	1026	12567779
21	0	4	3	4.2	996	13163169
21	0	4	4	4.2	1023	13769241
21	0	4	5	4.2	1023	14404651
21	0	4	6	4.2	1045	15084082
21	0	4	7	4.0	1017	15831320
21	0	4	8	4.2	1123	16610540
21	0	4	9	4.3	1191	17434346
21	0	4	10	4.1	1194	18340219
21	0	4	11	4.0	1268	19083066
21	0	4	12	4.1	1352	19815806
21	0	4	13	4.3	1459	20516198
21	0	4	14	4.4	1538	21233735
21	0	4	15	4.5	1612	21985906
21	0	4	16	4.2	1565	22764677
21	0	4	17	4.2	1643	23542063
21	0	4	18	4.2	1645	24320894
21	0	4	19	3.9	1462	25062023
21	0	4	20	3.9	1456	25744770
21	0	4	21	3.4	1295	26283754
21	0	4	22	3.7	1373	26810357
21	0	4	23	3.6	1320	27336496
21	0	4	24	3.6	1369	27888088
21	0	4	25	3.6	1368	28482243
21	0	4	26	3.5	1347	29086009
21	0	4	27	3.6	1356	29650857
21	1	0	0	3.6	3359	96731399
21	1	0	1	3.5	3187	97360382
21	1	0	2	3.3	3014	97966592
21	1	0	3	3.4	2949	98507395
21	1	0	4	3.3	2849	98980762
21	1	0	5	3.1	2593	99406073
21	1	0	6	3.3	2710	99769751
21	1	0	7	3.1	2566	100120580
21	1	0	8	3.3	2700	100424628
21	1	0	9	3.4	2757	100672409
21	1	0	10	3.4	2712	100804150
21	1	0	11	3.4	2749	100924917
21	1	0	12	3.4	2721	101014192
21	1	0	13	3.4	2686	101100781
21	1	0	14	3.3	2589	101190710
21	1	0	15	3.5	2721	101273565
21	1	0	16	3.4	2607	101378787
21	1	0	17	3.4	2634	101489222
21	1	0	18	3.2	2442	101595571
21	1	0	19	3.2	2344	101669040
21	1	0	20	3.0	2235	101739995
21	1	0	21	3.0	2240	101782730
21	1	0	22	3.0	2193	101837460
21	1	0	23	3.0	2205	101852459
21	1	0	24	2.9	2125	101911721
21	1	0	25	2.9	2097	101928963
21	1	0	26	2.8	2018	101950197
21	1	0	27	2.6	1842	101932079
21	1	1	0	12.6	2715	15548057
21	1	1	1	12.3	2660	15869273
21	1	1	2	12.0	2599	16197909
21	1	1	3	11.5	2462	16517253
21	1	1	4	11.3	2352	16824394
21	1	1	5	10.6	2125	17111005
21	1	1	6	10.4	1997	17389064
21	1	1	7	10.3	2026	17676288
21	1	1	8	10.3	2034	17959419
21	1	1	9	10.8	2182	18236499
21	1	1	10	10.2	2118	18474100
21	1	1	11	9.5	2039	18692119
21	1	1	12	10.2	2137	18902852
21	1	1	13	9.9	2029	19101453
21	1	1	14	10.1	2087	19311650
21	1	1	15	10.3	2124	19524942
21	1	1	16	10.4	2199	19749975
21	1	1	17	9.6	2133	19986736
21	1	1	18	9.0	2019	20223930
21	1	1	19	8.8	1923	20455967
21	1	1	20	8.1	1730	20680566
21	1	1	21	8.0	1719	20890611
21	1	1	22	7.6	1636	21105585
21	1	1	23	8.2	1751	21315020
21	1	1	24	7.7	1674	21531522
21	1	1	25	7.8	1697	21748791
21	1	1	26	7.7	1674	21966099
21	1	1	27	7.3	1557	22167929
21	1	2	0	2.6	36	910103
21	1	2	1	4.3	54	934331
21	1	2	2	3.2	40	960149
21	1	2	3	3.5	43	986818
21	1	2	4	3.1	38	1012383
21	1	2	5	3.6	42	1037279
21	1	2	6	3.0	36	1066240
21	1	2	7	4.0	48	1092903
21	1	2	8	4.3	54	1121363
21	1	2	9	4.7	61	1151278
21	1	2	10	3.4	47	1184859
21	1	2	11	3.5	50	1197605
21	1	2	12	3.4	49	1209695
21	1	2	13	2.5	35	1221366
21	1	2	14	3.6	52	1233626
21	1	2	15	3.4	50	1246875
21	1	2	16	2.6	39	1259856
21	1	2	17	4.2	64	1272881
21	1	2	18	3.3	51	1286595
21	1	2	19	3.1	46	1299202
21	1	2	20	2.5	37	1309697
21	1	2	21	3.0	43	1321911
21	1	2	22	3.4	49	1334181
21	1	2	23	1.9	28	1345683
21	1	2	24	3.6	52	1357687
21	1	2	25	3.5	49	1368580
21	1	2	26	3.1	43	1379535
21	1	2	27	4.1	56	1389780
21	1	3	0	2.6	121	3650991
21	1	3	1	2.1	109	3863182
21	1	3	2	2.2	110	4092247
21	1	3	3	2.1	104	4324878
21	1	3	4	2.4	119	4536427
21	1	3	5	2.2	113	4758343
21	1	3	6	2.2	117	4985897
21	1	3	7	1.9	98	5223083
21	1	3	8	2.8	147	5450487
21	1	3	9	2.5	135	5677326
21	1	3	10	2.8	157	5937780
21	1	3	11	2.4	151	6205667
21	1	3	12	2.7	170	6470226
21	1	3	13	2.8	187	6726320
21	1	3	14	2.5	174	6977650
21	1	3	15	2.8	194	7240511
21	1	3	16	2.7	191	7506560
21	1	3	17	2.6	190	7766622
21	1	3	18	2.7	207	8029028
21	1	3	19	2.5	186	8278502
21	1	3	20	2.4	175	8520468
21	1	3	21	2.6	182	8780295
21	1	3	22	2.8	204	9045311
21	1	3	23	2.5	192	9316776
21	1	3	24	2.8	212	9606709
21	1	3	25	2.7	213	9910060
21	1	3	26	2.8	221	10207095
21	1	3	27	2.9	228	10481571
21	1	4	0	4.3	848	11068500
21	1	4	1	4.0	851	11537538
21	1	4	2	3.8	846	12050181
21	1	4	3	3.5	795	12611644
21	1	4	4	3.5	789	13174376
21	1	4	5	3.4	797	13750322
21	1	4	6	3.1	721	14375848
21	1	4	7	3.4	830	15060545
21	1	4	8	3.4	864	15768303
21	1	4	9	3.6	961	16499783
21	1	4	10	3.4	951	17318115
21	1	4	11	3.1	959	18057155
21	1	4	12	3.3	1050	18797669
21	1	4	13	3.6	1169	19529116
21	1	4	14	3.4	1143	20263650
21	1	4	15	3.5	1204	21033628
21	1	4	16	3.4	1239	21837469
21	1	4	17	3.5	1303	22650892
21	1	4	18	3.3	1228	23468891
21	1	4	19	3.1	1155	24261364
21	1	4	20	3.0	1073	24998341
21	1	4	21	3.0	1089	25592637
21	1	4	22	2.9	1056	26155398
21	1	4	23	3.1	1108	26713442
21	1	4	24	2.9	1053	27281140
21	1	4	25	3.0	1086	27875504
21	1	4	26	2.9	1067	28480314
21	1	4	27	2.9	1053	29050132
22	0	0	0	49.2	43359	91937680
22	0	0	1	48.0	42402	92609093
22	0	0	2	46.2	41054	93320395
22	0	0	3	47.4	42326	93910277
22	0	0	4	47.8	42997	94428126
22	0	0	5	48.1	43646	94916684
22	0	0	6	48.2	43992	95332312
22	0	0	7	49.0	45214	95740849
22	0	0	8	49.4	45955	96111915
22	0	0	9	49.2	46101	96422970
22	0	0	10	49.2	46463	96617582
22	0	0	11	50.6	48158	96859869
22	0	0	12	52.7	50629	97028016
22	0	0	13	53.6	51869	97128604
22	0	0	14	54.8	53436	97367647
22	0	0	15	56.9	56007	97543299
22	0	0	16	58.3	57736	97755266
22	0	0	17	59.4	59264	97939819
22	0	0	18	58.7	59166	98124198
22	0	0	19	55.7	56601	98261250
22	0	0	20	56.4	57743	98409874
22	0	0	21	58.2	60034	98542038
22	0	0	22	58.0	60386	98718563
22	0	0	23	58.5	61386	98831008
22	0	0	24	60.6	63867	98962590
22	0	0	25	65.1	68708	99063996
22	0	0	26	72.4	76025	99135186
22	0	0	27	75.2	79272	99147018
22	0	1	0	67.4	7997	13891135
22	0	1	1	70.0	8514	14188387
22	0	1	2	66.1	8029	14522060
22	0	1	3	69.3	8650	14826879
22	0	1	4	67.8	8577	15115817
22	0	1	5	67.1	8591	15389051
22	0	1	6	64.4	8414	15653096
22	0	1	7	63.0	8411	15930898
22	0	1	8	64.0	8647	16209253
22	0	1	9	62.6	8619	16485737
22	0	1	10	59.1	8376	16730875
22	0	1	11	58.1	8375	16946270
22	0	1	12	57.7	8424	17147052
22	0	1	13	55.5	8236	17320752
22	0	1	14	56.0	8429	17537341
22	0	1	15	59.8	9127	17745794
22	0	1	16	59.4	9442	17969520
22	0	1	17	56.3	9093	18197963
22	0	1	18	50.6	8279	18427803
22	0	1	19	47.7	7890	18648848
22	0	1	20	47.4	7919	18871648
22	0	1	21	47.8	8216	19088229
22	0	1	22	48.0	8398	19311995
22	0	1	23	49.6	8843	19526154
22	0	1	24	51.5	9343	19745302
22	0	1	25	56.7	10515	19967838
22	0	1	26	65.7	12452	20183932
22	0	1	27	71.5	13843	20381447
22	0	2	0	99.9	805	883040
22	0	2	1	102.5	781	906517
22	0	2	2	98.9	786	931854
22	0	2	3	94.5	764	957720
22	0	2	4	92.8	804	982431
22	0	2	5	87.1	793	1006926
22	0	2	6	86.9	801	1034643
22	0	2	7	100.6	897	1060242
22	0	2	8	92.2	839	1087979
22	0	2	9	89.7	859	1117398
22	0	2	10	85.7	867	1151373
22	0	2	11	86.1	877	1163016
22	0	2	12	93.8	977	1173608
22	0	2	13	96.3	1004	1183110
22	0	2	14	91.7	961	1194873
22	0	2	15	96.3	1067	1206095
22	0	2	16	101.0	1117	1217864
22	0	2	17	97.2	1060	1229652
22	0	2	18	97.9	1088	1241875
22	0	2	19	96.2	1081	1252949
22	0	2	20	97.0	1089	1262235
22	0	2	21	99.9	1158	1273668
22	0	2	22	100.2	1200	1285719
22	0	2	23	92.5	1104	1297504
22	0	2	24	104.1	1262	1308811
22	0	2	25	104.6	1282	1319472
22	0	2	26	111.6	1403	1328903
22	0	2	27	115.6	1448	1337961
22	0	3	0	33.7	880	3498219
22	0	3	1	27.0	782	3695807
22	0	3	2	27.9	837	3905058
22	0	3	3	25.4	817	4112555
22	0	3	4	29.7	941	4301864
22	0	3	5	28.4	990	4498059
22	0	3	6	26.5	978	4703351
22	0	3	7	27.3	1032	4910217
22	0	3	8	24.5	966	5110217
22	0	3	9	22.8	949	5342422
22	0	3	10	22.6	1019	5603358
22	0	3	11	23.8	1089	5839271
22	0	3	12	24.0	1141	6066077
22	0	3	13	23.5	1161	6280233
22	0	3	14	21.4	1125	6494416
22	0	3	15	24.3	1276	6715984
22	0	3	16	22.1	1246	6939938
22	0	3	17	22.5	1311	7155357
22	0	3	18	20.5	1228	7375181
22	0	3	19	19.9	1209	7582384
22	0	3	20	19.9	1276	7788491
22	0	3	21	22.1	1454	8024136
22	0	3	22	20.4	1429	8269649
22	0	3	23	20.7	1495	8523185
22	0	3	24	20.7	1597	8792851
22	0	3	25	22.2	1788	9077226
22	0	3	26	22.7	1928	9354072
22	0	3	27	23.2	2074	9608347
22	0	4	0	53.2	5519	11503690
22	0	4	1	50.8	5338	12016431
22	0	4	2	49.6	5367	12567779
22	0	4	3	51.5	5846	13163169
22	0	4	4	49.0	5736	13769241
22	0	4	5	50.9	5964	14404651
22	0	4	6	49.2	6012	15084082
22	0	4	7	46.8	5956	15831320
22	0	4	8	46.1	6178	16610540
22	0	4	9	45.9	6538	17434346
22	0	4	10	44.1	6668	18340219
22	0	4	11	44.8	7131	19083066
22	0	4	12	46.7	7671	19815806
22	0	4	13	45.8	7884	20516198
22	0	4	14	44.0	7779	21233735
22	0	4	15	46.5	8598	21985906
22	0	4	16	47.2	9088	22764677
22	0	4	17	45.2	8835	23542063
22	0	4	18	41.7	8360	24320894
22	0	4	19	38.2	7834	25062023
22	0	4	20	36.9	7592	25744770
22	0	4	21	37.7	8095	26283754
22	0	4	22	38.2	8254	26810357
22	0	4	23	39.3	8757	27336496
22	0	4	24	38.8	8979	27888088
22	0	4	25	41.7	10066	28482243
22	0	4	26	45.8	11505	29086009
22	0	4	27	48.5	12455	29650857
22	1	0	0	21.3	22838	96731399
22	1	0	1	20.9	22775	97360382
22	1	0	2	20.1	22263	97966592
22	1	0	3	20.9	23355	98507395
22	1	0	4	21.3	23965	98980762
22	1	0	5	21.8	24809	99406073
22	1	0	6	22.3	25847	99769751
22	1	0	7	22.7	26523	100120580
22	1	0	8	23.4	27699	100424628
22	1	0	9	22.8	27212	100672409
22	1	0	10	22.6	27065	100804150
22	1	0	11	23.3	28079	100924917
22	1	0	12	24.9	29950	101014192
22	1	0	13	25.6	30924	101100781
22	1	0	14	26.5	31995	101190710
22	1	0	15	27.1	32945	101273565
22	1	0	16	28.0	34070	101378787
22	1	0	17	28.7	35310	101489222
22	1	0	18	28.6	35546	101595571
22	1	0	19	27.7	34804	101669040
22	1	0	20	29.0	36670	101739995
22	1	0	21	30.4	38562	101782730
22	1	0	22	30.3	38898	101837460
22	1	0	23	30.6	39380	101852459
22	1	0	24	31.6	40886	101911721
22	1	0	25	33.5	43110	101928963
22	1	0	26	35.9	45603	101950197
22	1	0	27	37.7	47747	101932079
22	1	1	0	23.9	3369	15548057
22	1	1	1	24.4	3528	15869273
22	1	1	2	23.6	3494	16197909
22	1	1	3	24.4	3706	16517253
22	1	1	4	24.9	3842	16824394
22	1	1	5	24.6	3825	17111005
22	1	1	6	24.6	3917	17389064
22	1	1	7	25.1	4022	17676288
22	1	1	8	24.4	3963	17959419
22	1	1	9	23.5	3902	18236499
22	1	1	10	21.7	3707	18474100
22	1	1	11	22.4	3856	18692119
22	1	1	12	22.0	3857	18902852
22	1	1	13	22.2	3917	19101453
22	1	1	14	22.4	4016	19311650
22	1	1	15	23.6	4261	19524942
22	1	1	16	22.9	4240	19749975
22	1	1	17	22.4	4239	19986736
22	1	1	18	20.5	3933	20223930
22	1	1	19	20.0	3916	20455967
22	1	1	20	19.9	3933	20680566
22	1	1	21	20.2	4080	20890611
22	1	1	22	19.7	4049	21105585
22	1	1	23	20.7	4323	21315020
22	1	1	24	21.2	4504	21531522
22	1	1	25	22.5	4849	21748791
22	1	1	26	25.7	5636	21966099
22	1	1	27	27.0	6025	22167929
22	1	2	0	33.6	278	910103
22	1	2	1	31.0	276	934331
22	1	2	2	33.8	291	960149
22	1	2	3	39.2	341	986818
22	1	2	4	34.4	321	1012383
22	1	2	5	34.2	321	1037279
22	1	2	6	39.5	368	1066240
22	1	2	7	42.3	399	1092903
22	1	2	8	43.0	414	1121363
22	1	2	9	43.2	427	1151278
22	1	2	10	40.3	437	1184859
22	1	2	11	42.4	442	1197605
22	1	2	12	43.6	474	1209695
22	1	2	13	47.4	508	1221366
22	1	2	14	45.6	493	1233626
22	1	2	15	43.5	489	1246875
22	1	2	16	44.0	503	1259856
22	1	2	17	46.3	546	1272881
22	1	2	18	42.2	487	1286595
22	1	2	19	47.8	557	1299202
22	1	2	20	45.2	537	1309697
22	1	2	21	46.4	569	1321911
22	1	2	22	49.0	604	1334181
22	1	2	23	49.7	620	1345683
22	1	2	24	49.5	629	1357687
22	1	2	25	52.0	671	1368580
22	1	2	26	53.0	696	1379535
22	1	2	27	59.2	781	1389780
22	1	3	0	16.6	463	3650991
22	1	3	1	14.3	419	3863182
22	1	3	2	15.9	494	4092247
22	1	3	3	15.6	505	4324878
22	1	3	4	15.7	543	4536427
22	1	3	5	14.6	551	4758343
22	1	3	6	15.0	579	4985897
22	1	3	7	15.7	653	5223083
22	1	3	8	13.0	564	5450487
22	1	3	9	12.6	574	5677326
22	1	3	10	13.1	612	5937780
22	1	3	11	12.1	610	6205667
22	1	3	12	13.2	690	6470226
22	1	3	13	13.8	764	6726320
22	1	3	14	12.8	742	6977650
22	1	3	15	12.9	772	7240511
22	1	3	16	12.6	791	7506560
22	1	3	17	12.3	807	7766622
22	1	3	18	10.8	736	8029028
22	1	3	19	10.6	739	8278502
22	1	3	20	10.7	792	8520468
22	1	3	21	10.3	788	8780295
22	1	3	22	10.9	883	9045311
22	1	3	23	10.7	918	9316776
22	1	3	24	10.5	953	9606709
22	1	3	25	11.1	1051	9910060
22	1	3	26	11.6	1172	10207095
22	1	3	27	11.3	1182	10481571
22	1	4	0	16.6	1522	11068500
22	1	4	1	17.4	1668	11537538
22	1	4	2	16.0	1561	12050181
22	1	4	3	16.3	1678	12611644
22	1	4	4	15.4	1650	13174376
22	1	4	5	16.2	1780	13750322
22	1	4	6	16.8	1919	14375848
22	1	4	7	16.4	1953	15060545
22	1	4	8	16.5	2019	15768303
22	1	4	9	16.0	2068	16499783
22	1	4	10	16.0	2134	17318115
22	1	4	11	16.9	2363	18057155
22	1	4	12	16.4	2407	18797669
22	1	4	13	16.4	2519	19529116
22	1	4	14	16.7	2611	20263650
22	1	4	15	17.3	2851	21033628
22	1	4	16	17.1	2948	21837469
22	1	4	17	16.3	2879	22650892
22	1	4	18	15.3	2717	23468891
22	1	4	19	14.9	2811	24261364
22	1	4	20	14.8	2882	24998341
22	1	4	21	15.3	3068	25592637
22	1	4	22	15.4	3192	26155398
22	1	4	23	15.2	3255	26713442
22	1	4	24	15.5	3447	27281140
22	1	4	25	16.2	3739	27875504
22	1	4	26	17.3	4200	28480314
22	1	4	27	17.2	4302	29050132
23	0	0	0	103.2	76858	91937680
23	0	0	1	106.1	80624	92609093
23	0	0	2	104.8	80959	93320395
23	0	0	3	110.1	86502	93910277
23	0	0	4	110.8	88568	94428126
23	0	0	5	112.2	91453	94916684
23	0	0	6	113.5	94073	95332312
23	0	0	7	116.5	98413	95740849
23	0	0	8	118.2	101696	96111915
23	0	0	9	121.5	106869	96422970
23	0	0	10	125.8	112495	96617582
23	0	0	11	127.4	115747	96859869
23	0	0	12	128.0	117820	97028016
23	0	0	13	129.1	121194	97128604
23	0	0	14	127.9	122103	97367647
23	0	0	15	131.5	127921	97543299
23	0	0	16	135.2	133927	97755266
23	0	0	17	134.3	135827	97939819
23	0	0	18	138.8	143210	98124198
23	0	0	19	138.3	145423	98261250
23	0	0	20	141.7	152073	98409874
23	0	0	21	147.1	160849	98542038
23	0	0	22	148.6	166367	98718563
23	0	0	23	150.9	172381	98831008
23	0	0	24	150.1	174947	98962590
23	0	0	25	150.1	178222	99063996
23	0	0	26	151.2	182721	99135186
23	0	0	27	154.4	190224	99147018
23	0	1	0	170.6	14936	13891135
23	0	1	1	173.2	15304	14188387
23	0	1	2	170.1	15324	14522060
23	0	1	3	175.4	16063	14826879
23	0	1	4	172.3	15900	15115817
23	0	1	5	171.6	16080	15389051
23	0	1	6	166.7	15730	15653096
23	0	1	7	166.7	15891	15930898
23	0	1	8	166.0	16054	16209253
23	0	1	9	164.8	16472	16485737
23	0	1	10	165.9	16917	16730875
23	0	1	11	165.6	17041	16946270
23	0	1	12	165.7	17186	17147052
23	0	1	13	165.8	17487	17320752
23	0	1	14	163.8	17514	17537341
23	0	1	15	165.2	18008	17745794
23	0	1	16	165.8	18229	17969520
23	0	1	17	164.1	18627	18197963
23	0	1	18	165.6	18977	18427803
23	0	1	19	163.5	19439	18648848
23	0	1	20	162.0	19322	18871648
23	0	1	21	162.7	19888	19088229
23	0	1	22	166.2	20838	19311995
23	0	1	23	168.4	21776	19526154
23	0	1	24	165.0	22207	19745302
23	0	1	25	163.6	22950	19967838
23	0	1	26	168.3	24384	20183932
23	0	1	27	172.0	25708	20381447
23	0	2	0	122.8	590	883040
23	0	2	1	114.2	570	906517
23	0	2	2	129.9	652	931854
23	0	2	3	146.3	717	957720
23	0	2	4	121.0	631	982431
23	0	2	5	114.9	634	1006926
23	0	2	6	116.2	635	1034643
23	0	2	7	137.4	733	1060242
23	0	2	8	149.8	788	1087979
23	0	2	9	144.1	814	1117398
23	0	2	10	134.3	810	1151373
23	0	2	11	143.6	940	1163016
23	0	2	12	148.6	937	1173608
23	0	2	13	143.2	972	1183110
23	0	2	14	140.5	966	1194873
23	0	2	15	152.6	1056	1206095
23	0	2	16	161.4	1111	1217864
23	0	2	17	158.5	1109	1229652
23	0	2	18	157.0	1169	1241875
23	0	2	19	145.7	1127	1252949
23	0	2	20	146.2	1158	1262235
23	0	2	21	160.4	1270	1273668
23	0	2	22	156.2	1315	1285719
23	0	2	23	154.8	1350	1297504
23	0	2	24	159.6	1516	1308811
23	0	2	25	162.1	1569	1319472
23	0	2	26	163.3	1676	1328903
23	0	2	27	161.7	1701	1337961
23	0	3	0	67.0	1095	3498219
23	0	3	1	65.4	1107	3695807
23	0	3	2	63.1	1115	3905058
23	0	3	3	65.8	1246	4112555
23	0	3	4	65.6	1325	4301864
23	0	3	5	65.7	1409	4498059
23	0	3	6	62.5	1410	4703351
23	0	3	7	64.4	1530	4910217
23	0	3	8	60.9	1556	5110217
23	0	3	9	66.1	1733	5342422
23	0	3	10	65.4	1871	5603358
23	0	3	11	62.3	1927	5839271
23	0	3	12	64.8	2087	6066077
23	0	3	13	65.6	2206	6280233
23	0	3	14	63.8	2227	6494416
23	0	3	15	68.1	2527	6715984
23	0	3	16	68.3	2661	6939938
23	0	3	17	68.1	2788	7155357
23	0	3	18	67.9	2929	7375181
23	0	3	19	68.7	3113	7582384
23	0	3	20	71.1	3353	7788491
23	0	3	21	70.7	3547	8024136
23	0	3	22	71.6	3878	8269649
23	0	3	23	74.4	4285	8523185
23	0	3	24	71.4	4389	8792851
23	0	3	25	69.8	4600	9077226
23	0	3	26	70.8	4982	9354072
23	0	3	27	72.4	5383	9608347
23	0	4	0	88.3	4656	11503690
23	0	4	1	90.2	4771	12016431
23	0	4	2	89.8	5001	12567779
23	0	4	3	90.6	5267	13163169
23	0	4	4	92.6	5487	13769241
23	0	4	5	95.2	5713	14404651
23	0	4	6	90.1	5596	15084082
23	0	4	7	91.0	5776	15831320
23	0	4	8	93.7	6097	16610540
23	0	4	9	93.1	6448	17434346
23	0	4	10	94.5	7168	18340219
23	0	4	11	97.6	7568	19083066
23	0	4	12	93.6	7552	19815806
23	0	4	13	93.7	8102	20516198
23	0	4	14	90.1	8045	21233735
23	0	4	15	96.4	8927	21985906
